Date,HKDCNY
2017-08-04,1.162296349
2017-08-07,1.163911497
2017-08-08,1.166818297
2017-08-09,1.171657674
2017-08-10,1.176090882
2017-08-11,1.173827539
2017-08-14,1.172666617
2017-08-15,1.170424115
2017-08-16,1.16916293
2017-08-17,1.172366252
2017-08-18,1.172908546
2017-08-21,1.174425934
2017-08-22,1.17512012
2017-08-23,1.175607265
2017-08-24,1.17475976
2017-08-25,1.176784774
2017-08-28,1.183781248
2017-08-29,1.186503905
2017-08-30,1.1871416
2017-08-31,1.187879432
2017-09-01,1.193571516
2017-09-04,1.1955507
2017-09-05,1.197536154
2017-09-06,1.199858941
2017-09-07,1.205275335
2017-09-08,1.205934572
2017-09-11,1.197060717
2017-09-12,1.195487801
2017-09-13,1.194541284
2017-09-14,1.192307692
2017-09-15,1.193587786
2017-09-18,1.189258273
2017-09-19,1.186109422
2017-09-20,1.187138508
2017-09-21,1.185253792
2017-09-22,1.184873822
2017-09-25,1.180483162
2017-09-26,1.177140619
2017-09-27,1.176054217
2017-09-28,1.172726044
2017-09-29,1.174003878
2017-10-02,1.173823516
2017-10-03,1.173943757
2017-10-04,1.173327522
2017-10-05,1.173733335
2017-10-06,1.173207281
2017-10-09,1.180339521
2017-10-10,1.187560872
2017-10-11,1.185000759
2017-10-12,1.185711032
2017-10-13,1.186790302
2017-10-16,1.184943462
2017-10-17,1.179054666
2017-10-18,1.178415094
2017-10-19,1.179657018
2017-10-20,1.178922717
2017-10-23,1.175610124
2017-10-24,1.176483003
2017-10-25,1.17611153
2017-10-26,1.175231956
2017-10-27,1.173629282
2017-10-30,1.172907456
2017-10-31,1.176200096
2017-11-01,1.181677724
2017-11-02,1.180980202
2017-11-03,1.175753466
2017-11-06,1.176712763
2017-11-07,1.175685447
2017-11-08,1.176697007
2017-11-09,1.175042936
2017-11-10,1.175101497
2017-11-13,1.175160051
2017-11-14,1.176081387
2017-11-15,1.179214502
2017-11-16,1.178413532
2017-11-17,1.17919843
2017-11-20,1.179228621
2017-11-21,1.17873689
2017-11-22,1.182005266
2017-11-23,1.182588353
2017-11-24,1.183172217
2017-11-27,1.182576137
2017-11-28,1.181333656
2017-11-29,1.181446793
2017-11-30,1.181615978
2017-12-01,1.181154271
2017-12-04,1.181143764
2017-12-05,1.180958138
2017-12-06,1.181353574
2017-12-07,1.180345458
2017-12-08,1.179020831
2017-12-11,1.179644881
2017-12-12,1.179111917
2017-12-13,1.179519729
2017-12-14,1.181310617
2017-12-15,1.182332647
2017-12-18,1.182741194
2017-12-19,1.182907638
2017-12-20,1.189399583
2017-12-21,1.187656646
2017-12-22,1.188395437
2017-12-25,1.19141021
2017-12-26,1.194439774
2017-12-27,1.191595485
2017-12-28,1.196426931
2017-12-29,1.200805373
2018-01-01,1.202472821
2018-01-02,1.2041442
2018-01-03,1.202353484
2018-01-04,1.204328738
2018-01-05,1.205179191
2018-01-08,1.203817146
2018-01-09,1.198259351
2018-01-10,1.202351856
2018-01-11,1.204261346
2018-01-12,1.210828548
2018-01-15,1.21283391
2018-01-16,1.214845873
2018-01-17,1.215404943
2018-01-18,1.218169069
2018-01-19,1.221644007
2018-01-22,1.220847974
2018-01-23,1.221484375
2018-01-24,1.228216811
2018-01-25,1.237050753
2018-01-26,1.237029067
2018-01-29,1.234398686
2018-01-30,1.237298059
2018-01-31,1.244569628
2018-02-01,1.24216678
2018-02-02,1.241743935
2018-02-05,1.244391408
2018-02-06,1.244628362
2018-02-07,1.24795288
2018-02-08,1.236895385
2018-02-09,1.241844805
2018-02-12,1.236411067
2018-02-13,1.23423793
2018-02-14,1.232888805
2018-02-15,1.232794224
2018-02-16,1.232967622
2018-02-19,1.233979288
2018-02-20,1.234992344
2018-02-21,1.235181765
2018-02-22,1.232783476
2018-02-23,1.235342418
2018-02-26,1.239578547
2018-02-27,1.239009641
2018-02-28,1.236757269
2018-03-01,1.23141666
2018-03-02,1.23462824
2018-03-05,1.233481911
2018-03-06,1.24157989
2018-03-07,1.239319889
2018-03-08,1.237091609
2018-03-09,1.238445129
2018-03-12,1.239197092
2018-03-13,1.240914846
2018-03-14,1.241764333
2018-03-15,1.240704408
2018-03-16,1.239099526
2018-03-19,1.239165126
2018-03-20,1.238614831
2018-03-21,1.241408228
2018-03-22,1.2395988
2018-03-23,1.243226113
2018-03-26,1.251639148
2018-03-27,1.249820806
2018-03-28,1.246703524
2018-03-29,1.248266429
2018-03-30,1.25121959
2018-04-02,1.250059728
2018-04-03,1.248183076
2018-04-04,1.244983742
2018-04-05,1.24496788
2018-04-06,1.244856848
2018-04-09,1.24514952
2018-04-10,1.249944266
2018-04-11,1.252860905
2018-04-12,1.248473185
2018-04-13,1.251478677
2018-04-16,1.250892402
2018-04-17,1.249856697
2018-04-18,1.251538535
2018-04-19,1.25047399
2018-04-20,1.246294384
2018-04-23,1.24183793
2018-04-24,1.244832236
2018-04-25,1.240875451
2018-04-26,1.238727502
2018-04-27,1.239368338
2018-04-30,1.239305172
2018-05-01,1.239447296
2018-05-02,1.234004087
2018-05-03,1.235752519
2018-05-04,1.23438016
2018-05-07,1.233438089
2018-05-08,1.232438373
2018-05-09,1.234536447
2018-05-10,1.237342371
2018-05-11,1.239448629
2018-05-14,1.238857323
2018-05-15,1.231132371
2018-05-16,1.232207327
2018-05-17,1.233341189
2018-05-18,1.230993602
2018-05-21,1.229961608
2018-05-22,1.233034873
2018-05-23,1.228900196
2018-05-24,1.23087661
2018-05-25,1.227735787
2018-05-28,1.225244993
2018-05-29,1.222764253
2018-05-30,1.222843787
2018-05-31,1.223773714
2018-06-01,1.222405734
2018-06-04,1.224886807
2018-06-05,1.225258424
2018-06-06,1.229005482
2018-06-07,1.228079512
2018-06-08,1.225281504
2018-06-11,1.22596875
2018-06-12,1.226153269
2018-06-13,1.227323908
2018-06-14,1.226727102
2018-06-15,1.219217447
2018-06-18,1.219217447
2018-06-19,1.21124348
2018-06-20,1.21249208
2018-06-21,1.208813559
2018-06-22,1.206560352
2018-06-25,1.200596695
2018-06-26,1.193600876
2018-06-27,1.189250212
2018-06-28,1.184887144
2018-06-29,1.185761134
2018-07-02,1.177377236
2018-07-03,1.181879822
2018-07-04,1.182331266
2018-07-05,1.182782894
2018-07-06,1.181983854
2018-07-09,1.186954615
2018-07-10,1.183781827
2018-07-11,1.175588641
2018-07-12,1.177907849
2018-07-13,1.173183857
2018-07-16,1.173750486
2018-07-17,1.171118207
2018-07-18,1.168728875
2018-07-19,1.159406803
2018-07-20,1.160096957
2018-07-23,1.155313793
2018-07-24,1.155406997
2018-07-25,1.159611576
2018-07-26,1.156413468
2018-07-27,1.152444307
2018-07-30,1.152389063
2018-07-31,1.15353185
2018-08-01,1.151597852
2018-08-02,1.147879497
2018-08-03,1.14898476
2018-08-06,1.145722628
2018-08-07,1.149560633
2018-08-08,1.148440243
2018-08-09,1.150969956
2018-08-10,1.146615443
2018-08-13,1.139590592
2018-08-14,1.140824601
2018-08-15,1.132208279
2018-08-16,1.141033841
2018-08-17,1.141838813
2018-08-20,1.145128819
2018-08-21,1.146806148
2018-08-22,1.147602339
2018-08-23,1.141822308
2018-08-24,1.153843892
2018-08-27,1.151940715
2018-08-28,1.154018054
2018-08-29,1.150989881
2018-08-30,1.147219177
2018-08-31,1.149136164
2018-09-03,1.148105349
2018-09-04,1.147076446
2018-09-05,1.149729017
2018-09-06,1.148897866
2018-09-07,1.147254418
2018-09-10,1.145174703
2018-09-11,1.142495342
2018-09-12,1.144529997
2018-09-13,1.147324104
2018-09-14,1.14258879
2018-09-17,1.144324482
2018-09-18,1.143473634
2018-09-19,1.145838811
2018-09-20,1.145657731
2018-09-21,1.138873087
2018-09-24,1.139369011
2018-09-25,1.137880289
2018-09-26,1.135668892
2018-09-27,1.134349593
2018-09-28,1.139472918
2018-10-01,1.139487478
2018-10-02,1.140594059
2018-10-03,1.140958066
2018-10-04,1.140797903
2018-10-05,1.140783343
2018-10-08,1.136246619
2018-10-09,1.131745092
2018-10-10,1.132165145
2018-10-11,1.137703252
2018-10-12,1.132621202
2018-10-15,1.133500166
2018-10-16,1.134004804
2018-10-17,1.131744221
2018-10-18,1.129975349
2018-10-19,1.131532234
2018-10-22,1.128833914
2018-10-23,1.130065011
2018-10-24,1.1295448
2018-10-25,1.128517351
2018-10-26,1.129175369
2018-10-29,1.126829969
2018-10-30,1.125834374
2018-10-31,1.124123493
2018-11-01,1.132360379
2018-11-02,1.13514965
2018-11-05,1.130528961
2018-11-06,1.131845255
2018-11-07,1.131812531
2018-11-08,1.129230503
2018-11-09,1.125975875
2018-11-12,1.125831242
2018-11-13,1.125686596
2018-11-14,1.12694964
2018-11-15,1.128927645
2018-11-16,1.128865311
2018-11-19,1.128548373
2018-11-20,1.12753427
2018-11-21,1.131079598
2018-11-22,1.128585331
2018-11-23,1.126099285
2018-11-26,1.127411848
2018-11-27,1.126492849
2018-11-28,1.125435039
2018-11-29,1.126881689
2018-11-30,1.124874206
2018-12-03,1.135948719
2018-12-04,1.141931141
2018-12-05,1.138488907
2018-12-06,1.135070332
2018-12-07,1.136877482
2018-12-10,1.131143507
2018-12-11,1.133221204
2018-12-12,1.136104568
2018-12-13,1.135570801
2018-12-14,1.131107893
2018-12-17,1.132812273
2018-12-18,1.134191096
2018-12-19,1.135465336
2018-12-20,1.137432083
2018-12-21,1.13429788
2018-12-24,1.13429788
2018-12-25,1.13573371
2018-12-26,1.137173733
2018-12-27,1.140395344
2018-12-28,1.139058978
2018-12-31,1.138898989
2019-01-01,1.140536723
2019-01-02,1.142178229
2019-01-03,1.139721721
2019-01-04,1.140920146
2019-01-07,1.143749726
2019-01-08,1.143916286
2019-01-09,1.150505747
2019-01-10,1.154740331
2019-01-11,1.159728386
2019-01-14,1.159973667
2019-01-15,1.160218951
2019-01-16,1.161390156
2019-01-17,1.157924264
2019-01-18,1.157411643
2019-01-21,1.15495778
2019-01-22,1.152514984
2019-01-23,1.155485515
2019-01-24,1.156541608
2019-01-25,1.163147907
2019-01-28,1.163441434
2019-01-29,1.165770237
2019-01-30,1.168814721
2019-01-31,1.171824129
2019-02-01,1.16376472
2019-02-04,1.163720227
2019-02-05,1.163646071
2019-02-06,1.163720227
2019-02-07,1.163779551
2019-02-08,1.163779551
2019-02-11,1.155698234
2019-02-12,1.158845938
2019-02-13,1.161055061
2019-02-14,1.158925433
2019-02-15,1.159530142
2019-02-18,1.160625555
2019-02-19,1.161722913
2019-02-20,1.164728581
2019-02-21,1.167750577
2019-02-22,1.169403385
2019-02-25,1.174166717
2019-02-26,1.171782622
2019-02-27,1.174658047
2019-02-28,1.173122908
2019-03-01,1.170519628
2019-03-04,1.170706242
2019-03-05,1.170548762
2019-03-06,1.169868403
2019-03-07,1.169308229
2019-03-08,1.168092737
2019-03-11,1.167864316
2019-03-12,1.170404055
2019-03-13,1.170508768
2019-03-14,1.167983455
2019-03-15,1.169271105
2019-03-18,1.16948496
2019-03-19,1.169761273
2019-03-20,1.173097615
2019-03-21,1.172078504
2019-03-22,1.168309461
2019-03-25,1.169755065
2019-03-26,1.168962693
2019-03-27,1.166944188
2019-03-28,1.165002004
2019-03-29,1.169656693
2019-04-01,1.169786295
2019-04-02,1.167680705
2019-04-03,1.169870935
2019-04-04,1.168579809
2019-04-05,1.16842309
2019-04-08,1.168155693
2019-04-09,1.16855657
2019-04-10,1.167006686
2019-04-11,1.167410847
2019-04-12,1.169871269
2019-04-15,1.168714218
2019-04-16,1.168703064
2019-04-17,1.173052191
2019-04-18,1.169511486
2019-04-19,1.170261964
2019-04-22,1.168866969
2019-04-23,1.166307306
2019-04-24,1.166798101
2019-04-25,1.163442997
2019-04-26,1.165735264
2019-04-29,1.16485475
2019-04-30,1.164877426
2019-05-01,1.16531737
2019-05-02,1.164857359
2019-05-03,1.165035567
